patient_id,name,birth_date,gender,cpf,rg,rg_issuer,mobile_phone,home_phone,office_phone,email,email_secondary,birth_place,birth_state,zip_code,address,number,complement,neighborhood,city,state,country,picture_filename,ethnicity,marital_status,religion,occupation,education,responsible,cns,died,death_info,nationality,indication,indication_observation,active,receive_email,observation,healthinsurance_pack,patientrelatedness_mother_names,patientrelatedness_father_names,tag_names,tag_physician_id
685,Dra. Sarah Pinto,1957-01-01,,,,,(11)99870-9962,,,,,Moraes do Norte, RO,84817-667,Residencial de Silveira,419,,Suzana,Freitas das Pedras,,BR,,br,wi,,Administrador de banco de dados DBA,,,,,,,,,,,,,Marina Gomes,,,
686,Maysa Lima,2041-01-01,,,,,(55)90446-7878,,,,,Lopes de Martins, GO,37974-163,Morro Carolina Nogueira,10,,Vila Madre Gertrudes 4ª Seção,Costela,,BR,,wh,st,,,,,,,,,,,,,,,,Sr. Thales Duarte,,
687,Yago Porto,1919-01-01,,,,,(81)94701-4696,,,,,Barros, SE,56857-792,Quadra da Rocha,81,,Vila Nova Gameleira 3ª Seção,Nunes,,BR,,,,,,,,,,,,,,,,,,,Otávio Fogaça,,
688,Bárbara das Neves,2001-01-01,,,,,,,(21)7797-1298,,,Peixoto, SC,55681-403,Pátio de Almeida,4,,Vila São Paulo,das Neves,,BR,,br,st,,Avalista,,,,,,,,,,,,,,Luiz Gustavo Gonçalves,,
689,Bryan Araújo,2026-01-01,,,,,(55)90285-5126,,,,,Vieira, SP,35827-330,Vale Costela,25,,Vila Olhos D'água,Ribeiro,,BR,,,se,,Sargento,,,,,,,,,,,,,Catarina Ramos,Felipe Viana,,
690,Bárbara Azevedo,,,,,,(55)98489-3425,,,,,Viana, TO,10158-997,Vereda Ana Laura das Neves,94,,Vila Da Paz,da Paz Alegre,,BR,,bl,se,,Mototaxista,,,,,,,,,,,,,Lara Ramos,,,
691,Antônio Melo,,,,,,,,,,,Moreira de da Cruz, SP,02227-543,Trevo de Barbosa,,,Vila Primeiro De Maio,Almeida das Pedras,,BR,,ye,se,,Coach,,,,,,,,,,,,,Ana Clara Moreira,Sr. Augusto Costa,,
692,Isis Moreira,,,,,,,(31)3556-6556,,,,da Cruz, CE,25689-231,Favela Rodrigo Peixoto,50,,Coração De Jesus,Correia de Minas,,BR,,,,,Tecnólogo em produção Sucroalcooleira,,,,,,,,,,,,,,Henrique Lima,,
693,Luiz Fernando da Cunha,,,,,,,,(21)4214-2957,,,Pinto de Goiás,,,,,,,,,BR,,ye,st,,,,,,,,,,,,,,,,,,
694,Augusto Nogueira,2030-01-01,,,,,,(81)9381-4852,,,,Duarte, PI,12804-284,Residencial Luiz Henrique Pinto,,,Vila Do Pombal,da Mota,,BR,,ye,st,,Motorista,,,,,,,,,,,,,,,,
695,Srta. Pietra da Conceição,1972-01-01,,,,,,,(61)1974-3349,,,Silveira,,,,,,,,,BR,,br,,,Psicólogo,,,,,,,,,,,,,Marina Caldeira,Cauê Costela,,
696,João Felipe da Cruz,2026-01-01,,,,,,(41)8789-4300,,,,da Cruz de Freitas, TO,94236-725,Fazenda Cunha,4,,Vila União,Cardoso,,BR,,bl,wi,,Pescador,,,,,,,,,,,,,Maria Julia Teixeira,Dr. Igor Rezende,,
697,Julia Viana,2015-01-01,,,,,,,,,,Dias, PI,65128-447,Loteamento de Lopes,48,,Piratininga,da Paz,,BR,,,st,,Treinador,,,,,,,,,,,,,Kamilly Viana,Nicolas Carvalho,,
698,Maria Sophia Silveira,2009-01-01,,,,,(55)98391-0305,,,,,Nogueira, TO,66328-645,Fazenda da Paz,271,,Morro Dos Macacos,Mendes,,BR,,br,ma,,Perfusionista,,,,,,,,,,,,,Srta. Evelyn Costa,,,
699,Luiz Henrique Lopes,,,,,,,,,,,Freitas, BA,42813-672,Travessa de Cunha,38,,Vila Da Amizade,da Mota,,BR,,,st,,Amolador de ferramentas,,,,,,,,,,,,,Ana Rocha,Sr. Matheus Nogueira,,
700,Dra. Stephany Pires,1943-01-01,,,,,(55)90103-8717,,,,,da Cunha, MG,26490-555,Setor Mariane Ramos,41,,Serrano,Correia,,BR,,br,,,,,,,,,,,,,,,,Dra. Sophia Araújo,Lucca da Cruz,,
701,Calebe Santos,2010-01-01,,,,,(51)93205-8181,,,,,Alves,,,,,,,,,BR,,,ma,,Médico geneticista,,,,,,,,,,,,,,Renan Nogueira,,
702,Maria Alice da Costa,1974-01-01,,,,,(55)93272-7175,,,,,da Rosa de Pinto, PR,71037-009,Área da Conceição,,,Novo São Lucas,Vieira,,BR,,,ma,,Barman,,,,,,,,,,,,,,,,
703,Elisa Silva,1992-01-01,,,,,,(21)3770-1278,,,,Pires de da Cruz, MS,70839-581,Viela Alexia Nogueira,417,,Santo Agostinho,Lopes da Serra,,BR,,br,ma,,,,,,,,,,,,,,,Sra. Pietra Nunes,,,
704,Dr. Bryan da Cruz,,,,,,,(41)2354-4828,,,,da Costa do Galho, TO,50891-793,Vereda Rodrigues,38,,Conjunto São Francisco De Assis,Cardoso,,BR,,bl,,,,,,,,,,,,,,,,Valentina Nunes,,,
705,Elisa Fogaça,2008-01-01,,,,,,,,,,Costela, MS,32596-920,Vereda de Nunes,617,,Embaúbas,da Rocha,,BR,,wh,ma,,Perito criminal,,,,,,,,,,,,,Gabriela Lima,Dr. Augusto Moreira,,
706,Dr. Luigi Vieira,2035-01-01,,,,,,,(41)4966-7772,,,Novaes, SC,07092-235,Parque de da Conceição,40,,São Tomaz,Lima,,BR,,,,,,,,,,,,,,,,,,Sra. Catarina da Cruz,Benjamin Nascimento,,
707,Dra. Amanda Teixeira,1991-01-01,,,,,,,,,,,,,,,,,,,BR,,br,wi,,Guarda ou policial rodoviário,,,,,,,,,,,,,Ana Carolina Lopes,,,
708,Amanda Silveira,1938-01-01,,,,,,,,,,Almeida, RR,45143-034,Núcleo Vieira,56,,Nova Pampulha,Teixeira,,BR,,bl,ma,,Figurante,,,,,,,,,,,,,Luna Martins,Dr. Fernando Ribeiro,,
709,Sra. Evelyn da Cruz,2024-01-01,,,,,,(81)8841-2670,,,,da Luz, AP,24431-606,Jardim de Rocha,15,,Gameleira,Gomes,,BR,,br,se,,Lutador de kung fu,,,,,,,,,,,,,Emilly da Conceição,Leonardo Ramos,,
710,Srta. Bárbara da Cruz,,,,,,,,(61)2964-4597,,,Silveira do Norte, MA,82441-985,Área Yuri Cunha,83,,Vila Satélite,Silveira,,BR,,ye,se,,Cenotécnico,,,,,,,,,,,,,Sophie Teixeira,Leonardo Moraes,,
711,Sr. Pedro Miguel Rodrigues,,,,,,(55)90297-2917,,,,,, MS,34960-431,Estação Luiz Gustavo Araújo,74,,Brasil Industrial,Duarte Paulista,,BR,,bl,ma,,Gastrônomo,,,,,,,,,,,,,,André Souza,,
712,Luiz Felipe Cardoso,,,,,,,,(84)3850-2440,,,Peixoto de Porto, SC,18394-325,Jardim Mendes,511,,Vila São Gabriel Jacui,Dias do Campo,,BR,,br,wi,,,,,,,,,,,,,,,,Pietro Alves,,
713,João Felipe Melo,2006-01-01,,,,,(55)99101-5597,,,,,Almeida de Minas, CE,51824-155,Pátio Kevin da Cunha,16,,Andiroba,Ribeiro de Nogueira,,BR,,bl,st,,Engenheiro metalúrgico,,,,,,,,,,,,,Alice Costa,Erick da Rocha,,
714,Maria Eduarda Rodrigues,1996-01-01,,,,,(51)96097-1865,,,,,, AL,36814-607,Estrada Sales,72,,Nossa Senhora Aparecida,da Luz da Prata,,BR,,,st,,Webmaster,,,,,,,,,,,,,Gabrielly Nogueira,Heitor Cardoso,,
715,André Correia,1953-01-01,,,,,,,(71)2783-0503,,,, MT,74932-141,Avenida Porto,,,Vila Vista Alegre,Silveira,,BR,,bl,ma,,Pára-quedista,,,,,,,,,,,,,Valentina da Mota,Sr. Yago Pires,,
716,Vitor Rocha,1959-01-01,,,,,,,,,,Pires, PB,81053-144,Feira de da Paz,,,Minas Brasil,das Neves,,BR,,br,st,,,,,,,,,,,,,,,Luiza Correia,,,
717,Enzo Nogueira,,,,,,,(41)6613-5736,,,,Fernandes, PA,13445-730,Setor Jesus,88,,São Geraldo,Farias de Souza,,BR,,ye,st,,,,,,,,,,,,,,,,Marcelo Porto,,
718,Nina Araújo,,,,,,(55)91526-2436,,,,,Monteiro,,,,,,,,,BR,,br,st,,Relações públicas,,,,,,,,,,,,,Eduarda Santos,Vitor Gabriel da Rocha,,
719,Thales Pires,1989-01-01,,,,,,,,,,Silveira, SC,56970-183,Campo Nogueira,887,,São Geraldo,Barros da Mata,,BR,,bl,se,,Médico legista,,,,,,,,,,,,,Ana Sophia Porto,Enzo Gabriel Barros,,
720,Sr. Bryan Nogueira,,,,,,,,(11)6363-8099,,,Araújo Alegre, BA,97554-330,Estrada de Dias,26,,Boa Esperança,Gomes dos Dourados,,BR,,br,ma,,,,,,,,,,,,,,,Gabriela Silva,Paulo Moreira,,
721,João Miguel Rodrigues,2034-01-01,,,,,,,(11)4782-8896,,,Araújo do Galho, AM,67568-807,Favela da Cunha,,,Minas Brasil,Teixeira Paulista,,BR,,,se,,Consultor de radiestesia,,,,,,,,,,,,,Laura Pires,Vinicius Gonçalves,,
722,Srta. Ana Vitória das Neves,,,,,,(11)98958-0161,,,,,Fernandes da Serra, PA,10008-734,Conjunto Cavalcanti,,,Nossa Senhora Da Conceição,Farias do Amparo,,BR,,,,,Engenheiro de minas,,,,,,,,,,,,,Alana Oliveira,Otávio Porto,,
723,Nicolas Fernandes,1952-01-01,,,,,(55)91760-5120,,,,,da Cunha de Martins, SP,29923-989,Praia de Santos,,,Diamante,Melo,,BR,,wh,wi,,,,,,,,,,,,,,,,Samuel Pinto,,
724,Dra. Maria Cecília Lima,2016-01-01,,,,,,(31)3058-2326,,,,da Mata do Amparo, BA,60457-954,Jardim Campos,4,,Santa Inês,Barbosa de Minas,,BR,,br,wi,,,,,,,,,,,,,,,Cecília Ramos,Pedro Pereira,,
725,Daniela Caldeira,,,,,,(41)94399-8008,,,,,da Cunha de Ribeiro, PI,73672-871,Campo Kevin Duarte,92,,Vila Nova Cachoeirinha 2ª Seção,Costela de Monteiro,,BR,,ye,se,,Relações públicas,,,,,,,,,,,,,Sra. Lorena Farias,Joaquim Fogaça,,
726,Vinicius Fogaça,2010-01-01,,,,,,(31)1166-3870,,,,Freitas, DF,84935-663,Quadra Manuela Nogueira,,,Vila Formosa,Nascimento de Castro,,BR,,wh,se,,Geofísico,,,,,,,,,,,,,Elisa Farias,,,
727,Pedro Lucas Silveira,2014-01-01,,,,,,(61)0935-8289,,,,da Cruz, MT,97130-507,Travessa Vieira,32,,Álvaro Camargos,Costela Verde,,BR,,br,se,,Ginecologista,,,,,,,,,,,,,Maria Cecília Nunes,Luiz Gustavo Costela,,
728,Luiza Silva,1985-01-01,,,,,,,(31)4437-6263,,,Rocha de Nunes, AP,01955-631,Conjunto Rocha,60,,Santa Cruz,Pinto do Amparo,,BR,,wh,wi,,Paginador,,,,,,,,,,,,,Lavínia Cunha,Nicolas da Conceição,,
729,Maria Eduarda Duarte,1991-01-01,,,,,(11)97120-2504,,,,,Rezende, SE,71239-460,Morro de da Mota,2,,Miramar,da Conceição do Sul,,BR,,,st,,Viveirista,,,,,,,,,,,,,,João Felipe Moraes,,
730,João Lucas Nogueira,,,,,,(55)94404-4560,,,,,Correia da Prata, PB,83697-316,Travessa Farias,12,,Santo Agostinho,Costa de Pereira,,BR,,br,st,,,,,,,,,,,,,,,Maria Eduarda Almeida,João Lucas da Costa,,
731,Sra. Emanuella Oliveira,1934-01-01,,,,,,,,,,Ribeiro,,,,,,,,,BR,,wh,ma,,Engenheiro mecatrônico,,,,,,,,,,,,,Maria Julia da Paz,,,
732,Luiz Fernando Peixoto,2029-01-01,,,,,,(41)8842-2520,,,,da Paz de Rocha, DF,20114-481,Loteamento Fogaça,89,,Vila São Rafael,Nascimento,,BR,,bl,ma,,Acompanhante,,,,,,,,,,,,,Isabelly Castro,Luiz Otávio Freitas,,
733,Nathan Cardoso,2029-01-01,,,,,,,,,,, PA,09304-843,Chácara de Nogueira,50,,Marieta 2ª Seção,Duarte de Goiás,,BR,,br,wi,,Ventríloquo,,,,,,,,,,,,,Sarah Nunes,Antônio Rocha,,
734,Kevin da Paz,,,,,,,(31)9578-1519,,,,Ribeiro, MA,64825-042,Largo de da Costa,84,,João Paulo Ii,Ferreira,,BR,,wh,st,,Taifeiro,,,,,,,,,,,,,Clara Oliveira,,,
735,Leandro Jesus,1963-01-01,,,,,,,(21)7688-5367,,,da Luz, RS,12343-669,Viela Helena Oliveira,43,,Vila Aeroporto Jaraguá,da Conceição,,BR,,wh,wi,,Panificador/Padeiro,,,,,,,,,,,,,Eduarda Nascimento,,,
736,Benjamin Azevedo,2004-01-01,,,,,,,,,,Nogueira do Galho,,,,,,,,,BR,,ye,ma,,Técnico de som,,,,,,,,,,,,,Sarah Ferreira,Otávio Rezende,,
737,Sra. Mariane da Rosa,1958-01-01,,,,,(55)90545-5340,,,,,Cunha,,,,,,,,,BR,,ye,se,,Mestre cervejeiro,,,,,,,,,,,,,,,,
738,Evelyn Ferreira,,,,,,,,,,,,,,,,,,,,BR,,,st,,Promotor público/de justiça,,,,,,,,,,,,,Marcela Almeida,Dr. Pietro Rocha,,
739,Vinicius Ramos,1989-01-01,,,,,,,(81)9166-9915,,,Pinto Grande,,,,,,,,,BR,,br,ma,,Jangadeiro,,,,,,,,,,,,,Lorena da Luz,Pedro Miguel Nogueira,,
740,Milena da Rosa,2012-01-01,,,,,(55)98894-7685,,,,,Martins dos Dourados, AC,62274-781,Viaduto Melo,64,,Vila Piratininga,da Rocha da Praia,,BR,,br,,,,,,,,,,,,,,,,Emanuelly Moura,,,
741,Renan Moura,1991-01-01,,,,,,,,,,Pires de Moura, AC,66014-389,Alameda Maria Alice Nascimento,39,,Horto Florestal,Novaes de Barros,,BR,,br,se,,Coach,,,,,,,,,,,,,Emilly Silva,Diogo Silveira,,
742,Calebe Rezende,1945-01-01,,,,,(55)94157-3447,,,,,Castro, RO,47220-432,Rodovia Melissa Mendes,161,,Lindéia,Fernandes,,BR,,br,st,,Vereador,,,,,,,,,,,,,,Nathan da Rosa,,
743,Sarah Campos,,,,,,,,(11)9497-0561,,,Araújo, GO,30285-500,Viaduto de Mendes,31,,Vila Jardim Montanhes,Monteiro da Serra,,BR,,wh,st,,,,,,,,,,,,,,,Valentina Cardoso,Bernardo Viana,,
744,Caroline Santos,1965-01-01,,,,,(21)95228-4200,,,,,, RN,91261-577,Travessa Stella Carvalho,,,Antonio Ribeiro De Abreu 1ª Seção,Cardoso,,BR,,,ma,,Maitre,,,,,,,,,,,,,Sra. Ana Carolina Duarte,Sr. Thiago Duarte,,
745,Dr. Benjamin Rezende,2020-01-01,,,,,,,(31)7539-3894,,,Moreira, SE,28808-080,Viela Cavalcanti,28,,Aeroporto,Sales Grande,,BR,,wh,,,Otorrinolaringologista,,,,,,,,,,,,,,Gabriel Costela,,
746,Ana Carolina Costa,,,,,,,,(71)1949-0046,,,da Rosa, MG,08760-942,Distrito Kevin Oliveira,49,,Vila Aeroporto,Cardoso,,BR,,wh,st,,,,,,,,,,,,,,,Eloah Rodrigues,Yuri Souza,,
747,Sr. Lorenzo Pereira,1982-01-01,,,,,,,(31)5907-0222,,,,,,,,,,,,BR,,wh,st,,Costureira,,,,,,,,,,,,,,Dr. Francisco Lopes,,
748,Fernando Peixoto,,,,,,,(71)4750-7714,,,,, RJ,09459-392,Feira de Monteiro,85,,Santa Helena,Jesus,,BR,,,ma,,Cientista político,,,,,,,,,,,,,,Francisco Oliveira,,
749,Pedro Lucas da Paz,2027-01-01,,,,,,(81)5469-4849,,,,Melo, BA,15791-049,Recanto Ana Lívia Ferreira,66,,Nova Granada,Azevedo do Galho,,BR,,wh,se,,Engenheiro petroquímico,,,,,,,,,,,,,Maria Alice Ramos,Juan Fogaça,,
750,Bruno da Cunha,1919-01-01,,,,,,,,,,Silveira, MA,71651-822,Chácara Anthony Ramos,21,,Conjunto Santa Maria,das Neves,,BR,,br,,,Almirante,,,,,,,,,,,,,Srta. Olivia Aragão,Sr. André Cardoso,,
751,Sra. Eloah Cunha,1929-01-01,,,,,(21)90953-3521,,,,,da Rosa, DF,36463-470,Fazenda Campos,536,,Estoril,Melo,,BR,,,ma,,Boticário,,,,,,,,,,,,,Eloah Cardoso,,,
752,Eduardo Silveira,1953-01-01,,,,,,,(81)1763-9164,,,Moura, SC,81026-152,Morro Sales,93,,Parque São Pedro,Fogaça Paulista,,BR,,bl,ma,,Tapeceiro,,,,,,,,,,,,,Maria Luiza da Costa,Isaac Ramos,,
753,Yago Costela,,,,,,,,(41)8220-5247,,,Cunha das Flores, SC,73787-915,Conjunto Souza,46,,Alto Dos Pinheiros,da Paz,,BR,,wh,wi,,Moldureiro,,,,,,,,,,,,,,Sr. Guilherme Lopes,,
754,João Guilherme Carvalho,1977-01-01,,,,,,,,,,das Neves da Praia,,,,,,,,,BR,,bl,,,Soldado,,,,,,,,,,,,,Larissa Monteiro,Luiz Gustavo Nunes,,
755,Lorena Melo,2004-01-01,,,,,,(81)0483-8357,,,,Ribeiro do Amparo, BA,86389-709,Rua Anthony Araújo,71,,Vila Santa Rosa,Cardoso,,BR,,wh,ma,,,,,,,,,,,,,,,Sra. Alexia Almeida,Matheus Oliveira,,
756,Esther da Mota,1947-01-01,,,,,,,(61)9409-0155,,,Moraes de Minas, AL,51100-965,Campo Ryan Souza,,,Acaba Mundo,da Mata dos Dourados,,BR,,br,,,,,,,,,,,,,,,,,Guilherme Novaes,,
757,Beatriz da Costa,2037-01-01,,,,,(55)95329-8698,,,,,da Mata,,,,,,,,,BR,,br,st,,,,,,,,,,,,,,,Emanuella Melo,Gustavo Henrique Nunes,,
758,Joaquim das Neves,1967-01-01,,,,,(55)99756-2233,,,,,Barros, RS,15190-343,Estação Pinto,,,São João,Porto Alegre,,BR,,br,se,,Juiz ou árbitro de futebol,,,,,,,,,,,,,,,,
759,Pedro Henrique Cardoso,1963-01-01,,,,,,(11)8262-3652,,,,Monteiro, AP,69211-880,Área de Cunha,,,São Gabriel,Pereira de Santos,,BR,,ye,,,Surfista,,,,,,,,,,,,,Carolina Cardoso,Bruno Moura,,
760,João Pedro Porto,2000-01-01,,,,,,,(51)4350-3798,,,, MG,80166-515,Vale Arthur Cardoso,6,,Vila São João Batista,Ferreira,,BR,,ye,wi,,,,,,,,,,,,,,,,Levi Silveira,,
761,Sophie Souza,1969-01-01,,,,,(55)99214-7112,,,,,Lopes da Mata,,,,,,,,,BR,,br,wi,,Fundidor de placa de gesso,,,,,,,,,,,,,Emilly Monteiro,,,
762,Maria Clara Nogueira,,,,,,,,(21)8400-8622,,,, PE,23018-361,Estrada de Ramos,31,,Santa Rita,Souza,,BR,,br,se,,Portuário,,,,,,,,,,,,,Srta. Maria Eduarda Novaes,,,
763,Dra. Brenda da Mata,,,,,,,,,,,da Cunha, AM,18504-006,Distrito Nunes,993,,Virgínia,Oliveira da Praia,,BR,,ye,se,,Cabeleireiro,,,,,,,,,,,,,Dra. Gabrielly Lopes,Dr. Diogo Nunes,,
764,Letícia Barros,1967-01-01,,,,,,,(61)5369-4840,,,da Cunha, MG,10581-165,Travessa Mariana Fogaça,92,,Ouro Minas,Ferreira,,BR,,br,ma,,Técnico em tratamento de água,,,,,,,,,,,,,Srta. Helena Moreira,,,
765,Giovanna Aragão,1987-01-01,,,,,,,,,,Pereira da Mata, RN,14814-868,Vale de Moreira,93,,Saudade,Monteiro,,BR,,bl,wi,,Zelador,,,,,,,,,,,,,,Henrique Gomes,,
766,Caroline Dias,2038-01-01,,,,,,(21)4114-4794,,,,Lima, SE,35722-425,Residencial de Fernandes,56,,Vila Pilar,Castro,,BR,,wh,,,,,,,,,,,,,,,,Ana Lívia Ferreira,Luiz Gustavo Azevedo,,
767,Alexia Sales,2010-01-01,,,,,,,(81)7726-9723,,,da Cunha, TO,51226-723,Travessa Dias,99,,São Francisco Das Chagas,Farias,,BR,,ye,wi,,Lamboteiro,,,,,,,,,,,,,Giovanna Moreira,Eduardo da Cunha,,
768,Emilly da Cunha,1945-01-01,,,,,,,(41)3819-2044,,,Barros do Sul, SC,20801-341,Lago de Correia,6,,Lagoa,Santos,,BR,,br,se,,Sargento,,,,,,,,,,,,,,Luigi Novaes,,
769,Vinicius Caldeira,1943-01-01,,,,,,(84)6590-6412,,,,, GO,96405-772,Sítio Rodrigo Cunha,62,,Jaraguá,Rezende de Rezende,,BR,,br,,,Jardineiro,,,,,,,,,,,,,Maria Clara Nogueira,Danilo Dias,,
770,Sra. Natália Aragão,2031-01-01,,,,,,(41)2986-5404,,,,Costa, AM,68029-231,Aeroporto Clarice da Conceição,,,Outro,Martins Alegre,,BR,,bl,,,Geofísico,,,,,,,,,,,,,Juliana da Paz,,,
771,Natália Vieira,1979-01-01,,,,,(71)97139-1855,,,,,Costa, SP,01190-996,Via de Ferreira,29,,Conjunto Floramar,da Paz,,BR,,wh,,,Intérprete de Bíblias,,,,,,,,,,,,,Esther Santos,Yuri Rocha,,
772,Sofia Caldeira,1969-01-01,,,,,,,,,,Monteiro,,,,,,,,,BR,,wh,se,,Engenheiro de supply chain ou logística,,,,,,,,,,,,,Srta. Bianca Lopes,Antônio da Paz,,
773,Gustavo Ramos,1984-01-01,,,,,,,(61)7840-3695,,,Ramos, RS,14686-323,Quadra de Jesus,154,,Santa Inês,Cunha,,BR,,wh,se,,,,,,,,,,,,,,,Kamilly Martins,Francisco Nogueira,,
774,Sr. Enrico Campos,2026-01-01,,,,,,(31)3662-6818,,,,Azevedo das Pedras, DF,42406-886,Campo Breno Pereira,8,,Monte Azul,Porto,,BR,,,ma,,,,,,,,,,,,,,,Isabelly Rodrigues,Paulo Santos,,
775,Sra. Isabelly da Cunha,2037-01-01,,,,,,,(61)5818-1798,,,Campos, MS,00742-614,Campo das Neves,,,Tiradentes,da Paz Paulista,,BR,,br,se,,Massagista,,,,,,,,,,,,,Daniela da Mata,Noah Gomes,,
776,Daniel das Neves,2037-01-01,,,,,,,(61)3357-6353,,,Dias da Prata, PI,30393-741,Aeroporto de Carvalho,7,,Jardim Guanabara,Cavalcanti,,BR,,br,st,,Prefeito,,,,,,,,,,,,,Dra. Ana Clara da Mota,Enzo Gabriel Silva,,
777,Nathan Moreira,,,,,,(55)99046-2821,,,,,, AC,49216-071,Jardim Cardoso,43,,Guarani,Moraes,,BR,,ye,,,Intérprete,,,,,,,,,,,,,Yasmin Dias,Heitor Cavalcanti,,
778,Nathan Duarte,,,,,,,,(41)9322-6928,,,, PI,33022-540,Ladeira Daniela Porto,3,,Vila Aeroporto,Costela,,BR,,,wi,,Necromaquiador,,,,,,,,,,,,,Laura Ferreira,,,
779,Bruno Caldeira,,,,,,(31)92963-3641,,,,,Sales de Mendes, GO,17548-940,Praça Ferreira,24,,Esperança,Cavalcanti dos Dourados,,BR,,br,wi,,Tecnólogo em processos químicos,,,,,,,,,,,,,Maria Clara Peixoto,Marcelo Cardoso,,
780,Lara Gonçalves,1982-01-01,,,,,,,(41)8819-0020,,,Farias, MG,60763-765,Estrada de da Cruz,835,,Tupi A,Viana,,BR,,br,,,Nefrologista,,,,,,,,,,,,,Bruna Sales,Felipe da Rosa,,
781,Dra. Alice Aragão,2000-01-01,,,,,,,(21)8920-2044,,,Sales Verde, PI,03065-892,Feira João Lucas Jesus,24,,Vila União,Monteiro,,BR,,bl,ma,,Penhorista,,,,,,,,,,,,,Dra. Amanda Santos,,,
782,Nathan Cardoso,2020-01-01,,,,,,,,,,Cardoso,,,,,,,,,BR,,bl,se,,Taxista,,,,,,,,,,,,,Ana Carolina Rocha,Daniel Fernandes,,
